id	misogynous	text	misogyny_category	target	cleaned_text
1939	0	My family’s idea of a merienda for this moment is siopao. They really hate me. Me: *calls Tim Ho Wan* Do you deliver in elyu? 😢	0	0	my familys idea of a merienda for this moment is siopao . they really hate me . me : * calls tim ho wan * do you deliver in elyu ?
1940	0	<MENTION_1> stupid slag	0	0	<mention > stupid slag
1941	0	<MENTION_1> <MENTION_2> <MENTION_3> How do you know baby boy. Baby ho gya kya	0	0	<mention > <mention > <mention > how do you know baby boy . baby ho gya kya
1942	0	<MENTION_1> Doug why don’t you concentrate on speaking out about those who commit sexual assault and rape instead… <URL>	0	0	<mention > doug why dont you concentrate on speaking out about those who commit sexual assault and rape instead <url>
1943	0	Happiest of birthdays to the main hoe 😏💃🏻 I hope you have a wonderful day angel 🌹💞 <MENTION_1>	0	0	happiest of birthdays to the main hoe i hope you have a wonderful day angel <mention >
1944	0	<MENTION_1> I am not sure how much you have seen about this, but this is a pretty strange take on it. to say rape is the main plot point is dismissive	0	0	<mention > i am not sure how much you have seen about this , but this is a pretty strange take on it . to say rape is the main plot point is dismissive
1945	0	<MENTION_1> <MENTION_2> Thought I'd got away with it 👀 I fancy us...sorry you today. Anything but a win for that cunt Mourinho will do for me. #jurgenaut #COYR	0	0	<mention > <mention > thought i would got away with it i fancy us.sorry you today . anything but a win for that cunt mourinho will do for me .
1946	0	If you ''Repeatedly'' Rape Stab Carry Acid Incite Murder you 'may' Go to Prison..what Fuckin Planet am i Living on...	0	0	if you     repeatedly     rape stab carry acid incite murder you   may   go to prison .. what fuckin planet am i living on .
1947	0	<MENTION_1> <MENTION_2> <MENTION_3> Yes you can. Universe is information we can perceive, black hole is singularity of information imperception	0	0	<mention > <mention > <mention > yes you can . universe is information we can perceive , black hole is singularity of information imperception
1948	0	<MENTION_1> <MENTION_2> <MENTION_3> I have a big cock, doubt you can say the same	0	0	<mention > <mention > <mention > i have a big cock , doubt you can say the same
1949	0	<MENTION_1> <MENTION_2> Delete these tweets you cringey cunt	0	0	<mention > <mention > delete these tweets you cringey cunt
1950	0	like okay you say you fwhim but he ain't going nowhere my hoe forever 😌	0	0	like okay you say you fwhim but he have not going nowhere my hoe forever
1951	0	accusing a woman of lying about rape to get attention means you're trash	0	0	accusing a woman of lying about rape to get attention means you are trash
1952	0	This is superb. Practical guide for rights of women esp at divorce and rape in marriage. <MENTION_1> <MENTION_2> <MENTION_3> <URL>	0	0	this is superb . practical guide for rights of women esp at divorce and rape in marriage . <mention > <mention > <mention > <url>
1953	0	Lets go down the Slate rabbit hole: <PERSON_1> is a woman who seems to think men FALSELY accused of rape… <URL>	0	0	lets go down the slate rabbit hole : <person > is a woman who seems to think men falsely accused of rape <url>
1954	0	How can you not engage? As enraging as it all is... fuck it all off I say. Turn off the power. Reset. Reboot. Escape the cunt booth.	0	0	how can you not engage ? as enraging as it all is . fuck it all off i say . turn off the power . reset . reboot . escape the cunt booth .
1955	0	The woman who accused rapper, Nelly of rape, has refused to testify against him in court and has asked for the case to be dropped. <URL>	0	0	the woman who accused rapper , nelly of rape , has refused to testify against him in court and has asked for the case to be dropped . <url>
1956	0	I’ve never understood why people stand and wait on they food at Tolly Ho... you a good one	0	0	ive never understood why people stand and wait on they food at tolly ho . you a good one
1957	0	Enimen, you are a disgrace to America! Go crawl back into your hole..... I Would NEVER Let my grand children listen to your NON Music,1	0	0	enimen , you are a disgrace to america ! go crawl back into your hole . i would never let my grand children listen to your non music ,
1958	0	SkrewDriver All skrewed up FULL ALBUM <MENTION_1> are you listening, slag? You might learn something💀 <URL>	0	0	skrewdriver all skrewed up full album <mention > are you listening , slag ? you might learn something <url>
1959	0	<MENTION_1> Libya was on a rise till you guys bombed them to hell hole, now talking bout backwards	0	0	<mention > libya was on a rise till you guys bombed them to hell hole , now talking bout backwards
1960	0	FAQ: I need fast delivery - can you get me out of a hole? #print #marketing #eventprofs <URL>	0	0	faq : i need fast delivery   can you get me out of a hole ? <url>
1961	0	Hope your PlayStation blows up you silly cunt <URL>	0	0	hope your playstation blows up you silly cunt <url>
1962	0	<MENTION_1> Mike I don't know you from a hole in the wall you're a businessman either way you can't lose, but… <URL>	0	0	<mention > mike i do not know you from a hole in the wall you are a businessman either way you cannot lose , but <url>
1963	0	Did you know that <PERSON_1> has donated 25 lacs from the Earning of Jattu Engineer for bone bank! <URL>	0	0	did you know that <person > has donated lacs from the earning of jattu engineer for bone bank ! <url>
1964	0	<MENTION_1> Its the muslins, you can't object to rape in Islam, to do so is to insult Muhammed.	0	0	<mention > its the muslins , you cannot object to rape in islam , to do so is to insult muhammed .
1965	0	Politically, I call it rape whenever a woman has sex and feels violated.-Catharine MacKinnon	0	0	politically , i call it rape whenever a woman has sex and feels violated .   catharine mackinnon
1966	0	<MENTION_1> <MENTION_2> <MENTION_3> what is the name of the hole from where your shit?? dou you shit from your brain?… <URL>	0	0	<mention > <mention > <mention > what is the name of the hole from where your shit ? ? dou you shit from your brain ? <url>
1967	0	When you come in the house @ 3 &amp; it’s a problem 😂😂 FSE Shut Up Hoe &amp; GTB	0	0	when you come in the house amp   its a problem fse shut up hoe amp   gtb
1968	0	And you won't get me in a hole to rot with your hemlock on the rocks.	0	0	and you will not get me in a hole to rot with your hemlock on the rocks .
1969	0	A boy does everything to finish school with flying colors &; you expel him few days before his graduation? Did he kill or rape anyone?	0	0	a boy does everything to finish school with flying colors   you expel him few days before his graduation ? did he kill or rape anyone ?
1971	0	<MENTION_1> You whilst looking at ur cock 'where is it? Why is it so small?'	0	0	<mention > you whilst looking at ur cock   where is it ? why is it so small ?
1972	0	<MENTION_1> <MENTION_2> No you are not pulling out. Amazon have decided not to show the rape produced series to try and look better. Don't pretend it's your choice	0	0	<mention > <mention > no you are not pulling out . amazon have decided not to show the rape produced series to try and look better . do not pretend it is your choice
1973	0	71-32-6, you literally aren't good enough to win 1/3 of our meetings. Go back to your hole <URL>	0	0	, you literally are not good enough to win   of our meetings . go back to your hole <url>
1974	0	<MENTION_1> you sir such a humble person but <MENTION_2> he is a business man. Ab to confirm ho gaya screen 50-50 hi milega 😂	0	0	<mention > you sir such a humble person but <mention > he is a business man . ab to confirm ho gaya screen   hi milega
1975	0	<MENTION_1> Lmao on my grandmother , you never knew me in 2012 so stop while you really ahead hoe	0	0	<mention > lmao on my grandmother , you never knew me in so stop while you really ahead hoe
1976	0	Lol no. Not in that sense, you give yourself to your husband doesnt mean he should rape. The woman is still the primary owner of her body. <URL>	0	0	lol no . not in that sense , you give yourself to your husband doesnt mean he should rape . the woman is still the primary owner of her body . <url>
1977	0	everytime i reach the highlights of smut im reading me: ok hoe calm down calm down sit your ass relax its just a smut	0	0	everytime i reach the highlights of smut im reading me : ok hoe calm down calm down sit your ass relax its just a smut
1978	0	<MENTION_1> <MENTION_2> <MENTION_3> For somebody who supports white rape, you are thankfully the minority. Get a fucking life and don’t breed. Imbecile.	0	0	<mention > <mention > <mention > for somebody who supports white rape , you are thankfully the minority . get a fucking life and dont breed . imbecile .
1979	0	<MENTION_1> <MENTION_2> lmfao.. fasho.. you alreday kno i was doing thus hoe huh	0	0	<mention > <mention > lmfao .. fasho .. you alreday kno i was doing thus hoe huh
1980	0	Around 70 messages from men &amp; fake accounts honestly 🙄 you are Soooooooooooo boring send nudes,do you like cock, how wet are you 😴#TeenSlut	0	0	around messages from men amp   fake accounts honestly you are so boring send nudes , do you like cock , how wet are you
1981	0	<MENTION_1> When you sleep in the night and there's a hole in the bottom and you don't notice it you're most likely going to drown.	0	0	<mention > when you sleep in the night and there is a hole in the bottom and you do not notice it you are most likely going to drown .
1982	0	<MENTION_1> I tell you what... I could fall down the rabbit hole of collecting old medical stuff! Gorgeous!	0	0	<mention > i tell you what . i could fall down the rabbit hole of collecting old medical stuff ! gorgeous !
1983	0	<MENTION_1> Do you have a tow bar on your ram?	0	0	<mention > do you have a tow bar on your ram ?
1984	0	My brother is such a dick to his girlfriend who is so damn nice and it literally pisses me off.	0	0	my brother is such a dick to his girlfriend who is so damn nice and it literally pisses me off .
1985	0	<MENTION_1> At least you got to go hoe	0	0	<mention > at least you got to go hoe
1986	0	<MENTION_1> <MENTION_2> <MENTION_3> your own source doesn't even say what you claim it does. *with the exception of rape* is what it says	0	0	<mention > <mention > <mention > your own source does not even say what you claim it does . * with the exception of rape * is what it says
1987	0	<MENTION_1> I though in a free country you could worship whoever you want too? Isnt america the home of the free? You're a cunt	0	0	<mention > i though in a free country you could worship whoever you want too ? isnt america the home of the free ? you are a cunt
